,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
225,14664,opisProjektuEfekt,Zebrany materiał badawczy powinien umożliwić dokładniejsze poznanie mechanizm&oacute;w kierujących r&oacute;żnicowaniem użytej siły w trakcie wykonywania czynności ruchowych. Wyniki badań będą publikowane w kraju i zagranicą a cały materiał badawczy powinien stanowić uzupełnienie zebranej&nbsp; wiedzy stanowiącej ważny element pracy habilitacyjnej.,08/01/29,29,"Zmiany różnicowania użytej siły w kończynie górnej i dolnej  w zależności od wieku kalendarzowego, budowy somatycznej ciała oraz rodzaju i wielkości prowadzonej aktywności ruchowej","kinestezjometria, czucie głębokie, czucie proporioceptywne, różnicowanie siły mięśniowej",173
226,14863,opisProjektuEfekt,&nbsp;&nbsp;&nbsp; Wybrane fragmenty analiz autorzy przedstawią na konferencjach krajowych i międzynarodowych oraz w czasopismach naukowych. Całość opracowania zostanie przygotowana i zaprezentowana w postaci pracy doktorskiej.,07/07/10,27,Ocena aktywności elektrycznej tropikalnych obszarów burzowych na podstawie wskaźnika intensywności wyładowań atmosferycznych (WIWA) wyznaczanego z pomiarów zmiennego pola magnetycznego Ziemi,"zmiany klimatu, indeksy cyrkulacji, cyrkulacje wielkoskalowe, wyładowania atmosferyczne, globalne centra burzowe, fale ELF",173
227,15405,opisProjektuEfekt,"<div style=""text-align: justify;"">
<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8"" />
<title></title>
<meta name=""GENERATOR"" content=""OpenOffice.org 2.0  (Linux)"" />
<meta name=""AUTHOR"" content=""Bogdan Szkup"" />
<meta name=""CREATED"" content=""20060727;13230000"" />
<meta name=""CHANGEDBY"" content=""UMK"" />
<meta name=""CHANGED"" content=""20060727;13240000"" /> 	 	 	 	 	 	 	<style type=""text/css"">
	<!--
		@page { size: 21cm 29.7cm; margin: 2cm }
		P { margin-bottom: 0.21cm }
	-->
	</style> </div>
<p style=""font-family: Times New Roman; text-align: justify;""><font size=""3""><span lang=""pl-PL""><font color=""#000000""><font style=""font-size: 11pt;"">	</font>Uzyskane wyniki zamierzamy przedstawiać na międzynarodowych konferencjach naukowych oraz publikować w renomowanych czasopismach o zasięgu międzynarodowym (takich jak <em>Applied and Environmental Microbiology</em>, czy <em>Environmental Microbiology</em>).</font></span></font></p>
<div style=""text-align: justify;""> </div>
<p style=""font-family: Times New Roman; text-align: justify;""> <font size=""3"" color=""#000000"">	Biblioteki metagenomowe skonstruowane w trakcie niniejszego projektu będą mogły służyć jako źr&oacute;dło informacji przeszukiwanych pod kątem budowy i funkcji wielu innych rodzaj&oacute;w gen&oacute;w (np. związanych z biosyntezą antybiotyk&oacute;w czy opornością na nie).</font></p>
<div style=""text-align: justify;""> </div>
<p style=""font-family: Times New Roman; text-align: justify;""> <font size=""3"" color=""#000000"">	W ramach prowadzonych badań wykonanych zostanie kilka prac magisterskich oraz dwie prace doktorskie (mgr E. Deja-Sikora, mgr M. Sikora). Ich kontynuacja pozwoli w przyszłości na sfinalizowanie rozprawy habilitacyjnej dr. M. Gołębiewskiego. </font> </p>",07/07/26,27,"Konstrukcja bibliotek metagenomowych z DNA z gleb zanieczyszczonych metalami ciężkimi i poszukiwanie w nich genów oporności na Cd, Pb, Zn i Cr","metagenom, biblioteka losowych fragmentów, bioremediacja, metale ciężkie",183
228,15429,opisProjektuEfekt,"<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial""><o:p>
<p style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%""><span style=""FONT-FAMILY: Arial""><font size=""3"">Wymiernym skutkiem projektu będą:<o:p></o:p></font></span></p>
<ul style=""MARGIN-TOP: 0cm"" type=""disc"">
    <li class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><span style=""FONT-FAMILY: Arial""><font size=""3"">publikacje w czasopismach o zasięgu międzynarodowym; <o:p></o:p></font></span></li>
    <li class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><span style=""FONT-FAMILY: Arial""><font size=""3"">komunikaty zjazdowe; <o:p></o:p></font></span></li>
    <li class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><span style=""FONT-FAMILY: Arial""><font size=""3"">rozprawa doktorska;<o:p></o:p></font></span></li>
    <li class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><span style=""FONT-FAMILY: Arial""><font size=""3"">wyniki badań będą r&oacute;wnież stanowiły część rozprawy habilitacyjnej.<o:p></o:p></font></span></li>
</ul>
</o:p></span>",07/07/30,27,Ocena właściwości chemoprewencyjnych związków polifenolowych wyizolowanych z roślin jadalnych i leczniczych,"chemoprewencja, angioprewencja, związki polifenolowe, apoptoza, metaloproteinazy macierzy, wiesiołek dziwny, pigwowiec japoński, AP-1, NF-κB",183
229,15456,opisProjektuEfekt,"<p align=""justify"">Planowane jest przedstawienie uzyskanych rezultat&oacute;w na krajowych i zagranicznych konferencjach naukowych oraz opublikowanie wynik&oacute;w w krajowych i zagranicznych czasopismach medycznych.</p>",07/07/13,27,"Polimorfizmy genów CNDP1, TCF7L2, TGF-beta1 w progresji przewlekłej choroby nerek","przewlekła choroba nerek; geny: CNDP1, TCF7L2,TGF-beta1; karnozynaza, TGF-beta1.",173
230,15623,opisProjektuEfekt,"<p><font face=""Times New Roman"" size=""4"">Metoda rTMS otwiera nowe, nieinwazyjne możliwości terapeutyczne w chorobie Parkinsona w Polsce. Wyniki projektu przyczynią się do ustalenia standard&oacute;w prowadzenia terapii rTMS w PD i innych chorobach ośrodkowego układu nerwowego. Uzyskane dane będą przedstawiane będą w formie publikacji naukowych w czasopismach poświęconych tematyce chor&oacute;b zwyrodnieniowych ośrodkowego układu nerwowego, zaburzeń ruchu oraz zaburzeń snu. Ponadto przygotowane zostaną referaty i doniesienia na zjazdy krajowe i zagraniczne.</font> </p>",07/07/31,27,ZASTOSOWANIE PRZEZCZASZKOWEJ STYMULACJI MAGNETYCZNEJ SERIĄ BODŹCÓW W LECZENIU ZABURZEŃ RUCHOWYCH U PACJENTÓW Z CHOROBĄ PARKINSONA,"choroba Parkinsona, zaburzenia ruchowe, zaburzenia snu, przezczaszkowa stymulacja magnetyczna, seria bodźców, leczenie objawowe, pobudliwość kory ruchowej",173
231,15629,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt 18pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Efektem badań będzie rozprawa doktorska pt. &bdquo;Klasyfikacja filogenetyczna Scirtidae (Coleoptera) świata&rdquo;, wykonywana w Zakładzie Bior&oacute;żnorodności i Taksonomii Ewolucyjnej Instytutu Zoologicznego Uniwersytetu Wrocławskiego pod kierunkiem prof. dr hab. Lecha Borowca. Wyniki badań zostaną opublikowane w jednym z wiodących międzynarodowych czasopism poświęconych taksonomii zwierząt. <o:p></o:p></span></p>",08/01/24,29,Klasyfikacja filogenetyczna Scirtidae (Insecta: Coleoptera) świata,"filogenia, entomologia, taksonomia, Insecta, Coleoptera, Scirtidae",200
232,15690,opisProjektuEfekt,"<font face=""Times New Roman"" size=""3"">Wyniki badań zostaną opublikowane w renomowanych czasopismach oraz będą prezentowane na konferencjach naukowych w Polsce i za granicą.</font>",07/06/18,27,Wpływ umiarkowanych wysiłków fizycznych na stabilność posturalną: analiza w kontekście ryzyka upadków u starszych mężczyzn,"zmęczenie, zaburzenia koordynacji, stabilność posturalna, ryzyko upadku, osoby starsze",183
233,15844,opisProjektuEfekt,"<p align=""justify"">&nbsp;&nbsp; Uzyskiwane wyniki produkcyjne, oraz korzystne ceny na żelazokrzem sprawiają, że pomimo wysokich koszt&oacute;w energii elektrycznej produkcja żelazokrzemu w krajowym przemyśle żelazostopowym jest opłacalna i są plany jej dalszego rozwoju. Prowadzenie badań naukowych, oraz wdrażanie nowoczesnych system&oacute;w kontroli i sterowania procesami technologicznymi, a także ich nieustanna optymalizacja zmierzająca do obniżki koszt&oacute;w produkcji jest jednym z warunk&oacute;w konkurencyjności krajowego przemysłu żelazostopowego w warunkach gospodarki rynkowej. Uzyskane wyniki badań będą wykorzystane w krajowym przemyśle żelazostopowym do optymalizacji procesu technologicznego wytopu żelazokrzemu.&nbsp;&nbsp;Wyniki badań&nbsp;będą publikowane&nbsp; w czasopismach naukowych z zakresu metalurgii oraz elektrotermii. Przewiduje się r&oacute;wnież prezentację wynik&oacute;w badań&nbsp;na konferencjach krajowych i zagranicznych związanych&nbsp;z metalurgią żelazostop&oacute;w oraz elektrotermią. Część badań zostanie r&oacute;wnież wykorzystana w realizacji pracy doktorskiej jednego z wykonawc&oacute;w przedstawionego projektu badawczego.&nbsp;<br /><br /></p>",07/07/27,27,Bieżąca diagnostyka procesu technologicznego wytopu żelazokrzemu w piecu rezystancyjno-łukowym,"żelazokrzem, piec rezystancyjno-łukowy, proces elektrotermiczny",173
234,15862,opisProjektuEfekt,"<p align=""justify""><font size=""1""><font size=""2"">Wyniki badań zostaną upowszechnione w formie publikacji naukowych w kraju i zagranicą, referat&oacute;w wygłaszanych na konferencjach naukowych jak r&oacute;wnież w postaci monografii oraz w postaci komputerowego systemu wspomagania proces&oacute;w decyzyjnych. <br />Docelowym, wymiernym efektem realizacji projektu będzie system wspomagania komputerowego w procesach decyzyjnych w modelowaniu i zarządzaniu zintegrowanych system&oacute;w gospodarki odpadami niebezpiecznymi w aspekcie analizy skażeń środowiskowych wywołanych elementarnymi procesami przetwarzania i unieszkodliwiania odpad&oacute;w. W ramach realizacji projektu badawczego zostaną opracowane nowe metody modelowania, analizy oraz optymalizacji elementarnych proces&oacute;w rzeczywistych, zintergrowanych system&oacute;w gospodarki odpadami. <br />W związku z dużym zainteresowaniem instytucji naukowych w kraju i zagranicą jak r&oacute;wnież urzęd&oacute;w administracji samorządowej należy bezwzględnie stwierdzić, że proponowany system znajdzie szerokie zastosowanie w praktyce, stanowiąc ujednolicenie metod projektowania i analizy system&oacute;w gospodarki odpadami, w kontekście oddziaływania elementarnych proces&oacute;w przetwarzania i unieszkodliwiania odpad&oacute;w na wszystkie elementy środowiska przyrodniczego (gleby, wody powierzchniowe i gruntowe, powietrze atmosferyczne). Na podstawie opinii os&oacute;b będących autorytetami na arenie międzynarodowej w dziedzinie inżynierii ochrony środowiska należy wnioskować, że proponowane rozwiązanie ma dużą wartość naukową.</font> <br /></font></p>",07/07/27,27,Modelowanie dyspersji zanieczyszczeń z procesów technologicznych przetwarzania i unieszkodliwiania odpadów  z wykorzystaniem metodologii zorientowanej obiektowo,"modelowanie dyspersji zanieczyszczeń, systemy gospodarki odpadami, zarządzanie i sterowanie procesami",173
235,15866,opisProjektuEfekt,"Uzyskane wyniki z niniejszego grantu zostaną włączonedo rozprawy habilitacyjnej, opublikowane i przedstawione na krajowych i zagranicznych konferencjach naukowych. Pozwolą na poznanie nowych mikroorganizm&oacute;w, kt&oacute;re mogą być przydatne w biologicznej walce z uciążliwymi nicieniami tworzącymi cysty <em>Heterodera schachtii.</em>",07/07/27,27,Wpływ wybranych saprofitycznych grzybów glebowych na populację nicieni Heterodera schachtii Schmidt,"mątwik burakowy, Heterodera schachtii , grzyby saprofityczne, Aspergillus versicolor,  Penicilium frequentans,  Trichocladium asperum, Trichothecium roseum, interakcje",173
236,15935,opisProjektuEfekt,"Wyniki uzyskane podczas pracy nad projektem zostaną upowszechnione w postaci artykuł&oacute;w w czasopismach bioinformatycznych&nbsp; oraz na tematycznych konferencjach międzynarodowych i krajowych. Implementacje opracowanych algorytm&oacute;w zostaną udostępnione publicznie w postaci program&oacute;w wraz z kodem źr&oacute;dłowym na warunkach jednej z otwartych licencji, zapewniających darmowy dostęp (np. GNU GPL).",07/07/31,27,Ewolucja sieci interakcji białko-białko,"sieci interakcji białko-białko, porównywanie sieci biologicznych, identyfikacja modułów funkcjonalnych,  grafy losowe",173
237,15940,opisProjektuEfekt,"<p align=""left"">Uzyskane wyniki badań posłużą do określenia optymalnych warunk&oacute;w impregnacji pr&oacute;żniowej ziarna pszenicy i żyta (ciśnienie, temperatura, czas, spos&oacute;b obr&oacute;bki pr&oacute;żniowej, ilość cykli podciśnienia)&nbsp;z punktu widzenia przemiału. Przewiduje się, że wymiernymi efektami realizacji projektu będzie opracowanie nowej technologii nawilżania ziarna, kt&oacute;ra stanie się podstawą wniosku patentowego. Uzyskane wyniki zostaną zaprezentowane na konferencjach naukowych i opublikowane w renomowanych czasopismach. </p>",07/07/30,27,Impregnacja próżniowa żyta i pszenicy jako metoda pozwalająca na wyeliminowanie lub ograniczenie długotrwałego leżakowania nawilżonego ziarna przed przemiałem,"impregnacja próżniowa, pszenica, żyto, przemiał, nawilżanie",183
238,15965,opisProjektuEfekt,"<p align=""justify"">Wyniki badań będą publikowane w zagranicznych i krajowych czasopismach naukowych. Ponadto wyniki badań będą prezentowane na międzynarodowych zjazdach Tobacco or Health oraz konferencjach toksykologicznych i epidemiologicznych. Przewiduje się także ich udostępnienie instytucjom i towarzystwom zajmującym się zwalczaniem nałogu palenia papieros&oacute;w a także agendom rządowym i resortowi zdrowia. Za pomocą internetu zamierza się upublicznić wyniki badań w postaci raportu w języku polskim i angielskim, także w formie popularnonaukowej umożliwiającej dotarcie do szerokiego kręgu zainteresowanych problemem nikotynizmu. Opracowane metody analityczne będą mogły także znaleźć zastosowanie do analizy poszczeg&oacute;lnych kancerogen&oacute;w w innym materiale badawczym, w tym być może pr&oacute;bkach biologicznych.</p>",07/07/12,27,Kształtowanie się narażenia palaczy czynnych w Polsce na rakotwórcze składniki dymu papierosowego,"subtancje rakotwórcze, palenie papierosów, ryzyko zachorowania na raka",173
239,15985,opisProjektuEfekt,"<div align=""left"">Otrzymane wyniki zostaną opublikowane w czasopismach naukowych oraz zaprezentowane na konferencji międzynarodowej. Planuje się przedstawienie wynik&oacute;w na konferencji International Biohydrometallurgy Symposium (2009).&nbsp;</div>
<div align=""left"">Zostanie przedstawiona koncepcja kompleksowego zagospodarowania frakcji organicznej odpad&oacute;w poflotacyjnych.<br />Zadania przedstawione w projekcje będą częściowo wchodziły w zakres pracy magisterskiej realizowanej w Pracowni Analizy Skażeń Środowiska.Planuje się zakup aparatury uzupełniającej, tzn. termomixera, kt&oacute;ry będzie stanowił wyposażenie Pracowni Analizy Skażeń Środowiska. <br /></div>",07/07/25,27,Mikrobiologiczna degradacja metaloporfiryn z zastosowaniem mikroorganizmów izolowanych z miedzionośnych łupków bitumicznych Monokliny Przedsudeckiej,"biodegradacja, metaloporfiryny, łupki bitumiczne, Pseudomonas, Acinetobacter, Rhodotorula",173
240,16005,opisProjektuEfekt,"<p align=""left"">&nbsp;&nbsp; Przewidywane są następujące efekty projektu: <br />- oryginalny model komputerowy wytłaczania dwuślimakowego przeciwbieżnego, umożliwiający symulację tego procesu w r&oacute;żnych warunkach przetw&oacute;rstwa: na podstawie charakterystyki geometrycznej układu ślimakowego i głowicy, warunk&oacute;w technologicznych procesu oraz właściwości przetwarzarzanego tworzywa&nbsp; -&nbsp;system CAE komputerowego wspomagania projektowania procesu wytłaczania przeciwbieżnego, <br />- publikacje w renomowanych czasopismach: Polymer Engineering and Science, International Polymer Processing Journal, Polimery &ndash; tworzywa wielkocząsteczkowe, <br />- referaty publikowane na konferencjach krajowych i zagranicznych, np. konferencjach PPS (Polymer Processing Society), SPE (Society of Plastics Engineers), IUPAC oraz Kongresach Reologii (World Rheology Congress ).<br /></p>",07/07/29,27,Modelowanie procesu przeciwbieżnego wytłaczania dwuślimakowego tworzyw polimerowych,"modelowanie komputerowe, wytłaczanie dwuślimakowe, tworzywa polimerowe",183
241,16076,opisProjektuEfekt,"<p>Z uwagi na oryginalny charakter proponowanych badań, wyniki upowszechnione zostaną w formie publikacji w czasopismach i referat&oacute;w na konferencjach naukowych (zar&oacute;wno og&oacute;lnopolskich jak i międzynarodowych). Planowane jest opublikowanie w 2009 roku dużego podsumowującego artykułu w czasopiśmie z Listy Filadelfijskiej (Journal of Paleolimnology). Planowane jest r&oacute;wnież opublikowanie w 2008 i 2009 roku wynik&oacute;w badań w artykułach w języku angielskim w czasopiśmie o zasięgu krajowym Limnological Review. Zakładany jest r&oacute;wnież udział w 2009 roku w międzynarodowym sympozjum organizowanym przez International Paleolimnology Association w Guadalajara w Meksyku. Planowane jest opublikowanie dotychczasowych wynik&oacute;w w formie posteru. W 2008 i 2009 roku autorzy przedstawią też referaty na krajowej konferencji limnologicznej.</p>
<p>W celu realizacji zamierzonych badań zostanie zakupiony sprzęt do wykonywania odwiert&oacute;w pełnej miąższości ze znacznych głębokości jezior. Będzie to sprzęt unikalny w skali kraju, gdyż obecnie żaden ośrodek naukowy takiego nie posiada. Wymiernym efektem zakupu tego sprzętu będzie możliwość badań kolejnych jezior i dalszy wkład w rozw&oacute;j wiedzy o osadach dennych jezior Polski. Dla przykładu pr&oacute;bnik będzie można zastosować w zapoczątkowanym w Katedrze Geomorfologii i Geologii Czwartorzędu Instytutu Geografii Uniwersytetu Gdańskiego programie poszukiwań i badań stanowisk jeziornych osad&oacute;w laminowanych (Tylmann i in. 2006). Sprzęt ten będzie użytkowany nie tylko przez Katedrę Geomorfologii i Geologii Czwartorzędu, ale r&oacute;wnież będzie udostępniany każdemu zainteresowanemu wykonywaniem takich badań.</p>
<p>Dzięki korelacji badań sejsmoakustycznych z wynikami wierceń uzyskany zostanie dokładny obraz pokrywy osadowej Jezior Raduńskich. Na podstawie tego dokładnego rozpoznania możliwe będzie wnioskowanie o osadach dennych w innych zbiornikach rynnowych. Najistotniejszą sprawą jest to, iż w innych zbiornikach jeziornych nie będzie konieczności wykonywania licznych głębokich wierceń. W przypadku pozytywnych wynik&oacute;w sama interpretacja zapisu sejsmoakustycznego pozwoli wnioskować o zaleganiu pokrywy osadowej w tych jeziorach. Należy jednak zaznaczyć, że w przypadku badań osad&oacute;w jeziornych (na podstawie zapis&oacute;w sejsmoakustycznych) niezbędne jest zawsze wykonanie kilku kontrolnych odwiert&oacute;w. Do tego właśnie będzie wykorzystywana zakupiona aparatura podczas przyszłych badań. Należy zaznaczyć r&oacute;wnież to, iż zakupionym sprzętem będzie można pobrać rdzeń osad&oacute;w z każdego jeziora w Polsce. Będzie to zatem istotna pomoc w dalszych badaniach Katedry Geomorfologii i Geologii Czwartorzędu Instytutu Geografii Uniwersytetu Gdańskiego, jak r&oacute;wnież w badaniach innych ośrodk&oacute;w naukowych zainteresowanych wykorzystaniem tego urządzenia.</p>",07/07/25,27,Zróżnicowanie warunków sedymentacji osadów w jeziorach rynnowych (Jeziora Raduńskie) - zastosowanie i możliwości interpretacyjne metod bezinwazyjnych,"osady denne, metody bezinwazyjne, interpretacja sejsmoakustyczna, 210Pb, granulometria, warunki sedymentacji",173
