,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
380,380.0,20663.0,opisProjektuEfekt,"do spodziewanych efektw zakładanego projektu badawczego należałoby zaliczyć:
a) w zakresie publikacyjnym - przygotowaniesyntezy, rwnież szeregu artykułw w wersji polsko- i obcojęzycznej. w zamierzeniach autorw publikacje zwarte zostałyby złożone do druku nie pźniej niż pod koniec przedostatniego roku realizacji projektu.jednocześnie powinny one - z racji podkreślanej wcześniej ważności merytorycznej - zostać przedłożone władzom regionalnym obu państw. 
b) w zakresie awansw zawodowych - zgromadzony materiał faktograficzny i uzyskane doświadczenia badawcze w obrębie analizowanego obszaru pogranicznego pozwolą z jednej strony na znaczne poszerzenie dorobku naukowego, w tym przez osoby przygotowujące rozprawy habilitacyjne, zaś z drugiej strony umożliwią realizację tematw prac doktorskich przez osoby ktre formalnie nie znalazły się w zespole, ale będą mu towarzyszyć na zasadzie badań własnych. 
c) w zakresie - konferencyjnym - projektodawcy przewidują organizację w 2010r. międzynarodowej konferencji poświęconej problematyce pogranicza polsko-czeskiego. spotkanie to umożliwi prezentację osiągniętych wynikw nie tylko w gronie przedstawicieli nauki, ale i praktykw, tj. w gronie władz regionalnych kraju morawsko-śląskiego i wojewdztwa śląskiego, euroregionu ""śląsk cieszyński"", czy też czeskiego i polskiego cieszyna.",07/07/27,27.0,"Tradycyjne regiony Europy Środkowej w okresie przemian ustrojowo-gospodarczych (kraj morawsko-śląski, województwo śląskie)","region tradycyjny, obszar pograniczny, transformacja, integracja europejska, globalizacja",173.0,"do spodziewany efektw zakładać projekt badawczy należeć by zaliczyć : a ) w zakres publikacyjny - przygotowaniesyntezy , rwnież szereg artykułw w wersja polsko - i obcojęzyczny . w zamierzenie autorw publikacja zwarty zostać by złożone do druk nie pźniej niż pod koniec przedostatni rok realizacja projekt . jednocześnie powinny on - z racja podkreślać wczesno ważność merytoryczny - zostać przedłożyć władza regionalny oba państwo . bit ) w zakres awansw zawodowy - zgromadzić materiał faktograficzny i uzyskać doświadczenie badawczy w obrąb analizować obszar pograniczny pozwolić z jeden strona na znaczny poszerzenie dorobek naukowy , w tym przez osoba przygotowywać rozprawa habilitacyjny , zaś z druga strona umożliwić realizacja tematw praca doktorski przez osoba ktre formalnie nie znaleźć się w zespół , ale być on towarzyszyć na zasada badanie własne . cent ) w zakres - konferencyjny - projektodawca przewidywać organizacja w 2010r . międzynarodowy konferencja poświęcony problematyka pogranicze polsko - czeski . spotkanie to umożliwić prezentacja osiągnąć wynikw nie tylko w grono przedstawiciel nauka , ale i praktykw , to_jest . w grono władza regionalny kraj morawsko - śląski i wojewdztwa śląski , euroregion &quot; Śląsk cieszyński &quot; , czy też czeski i polski Cieszyn ."
381,381.0,20691.0,opisProjektuEfekt,"wynikiem realizacji projektu będą co najmniej dwie oryginalne publikacje. wyniki będą prezentowane na krajowych i międzynarodowych konferencjach. będą one także stanowić część pracy habilitacyjnej dr doroty ścieglińskiej. przewidujemy także, że część wynikw zostanie włączona do prac magisterskich (jedna lub dwie prace) wykonanych przez studentw wydziału biologii uniwersytetu śląskiego (w tym zakresie od wielu lat wspłpracujemy z uś). otrzymane wyniki, wraz z innymi otrzymany dotychczas, będą włączone do pracy przeglądowej poświęconej roli białek hsp w procesie nowotworowym.",07/07/30,27.0,Analiza zróżnicowania ekspresji białek HSPA2 i HSP70i w nowotworach oraz zbadanie hamującego wpływu tych białek na procesy śmierci komórkowej,"HSP70i, HSPA2, komórki nowotworowe, apoptoza, starzenie komórkowe, autofagia, RNAi, macierze tkankowe",183.0,"wynik realizacja projekt być co mało dwa oryginalny publikacja . wynik być prezentować na krajowy i międzynarodowy konferencja . być on także stanowić część praca habilitacyjny dr Dorota ścieglińskiej . przewidywać także , że część wynikw zostać włączyć do praca magisterski ( jeden lub dwa praca ) wykonać przez studentw wydział biologia uniwersytet śląski ( w tym zakres od wiele lato wspłpracujemy z UŚ ) . otrzymać wynik , wraz z inny otrzymać dotychczas , być włączyć do praca przeglądowy poświęcony rola białek HSP w proces nowotworowy ."
382,382.0,20726.0,opisProjektuEfekt,1. rozprawa doktorska 2. publikacje naukowe 3. referaty zjazdowe,07/07/22,27.0,Stężenie izoprostanu (8-epi prostaglandyny F2alfa) w osoczu a oporność na aspirynę u chorych po niedokrwiennym udarze mózgu,"izoprostany, oporność na aspirynę, niedokrwienny udar mózgu",173.0,1 . rozprawa doktorski 2 . publikacja naukowy 3 . referat zjazdowy
383,383.0,20732.0,opisProjektuEfekt,"zagadnienia poruszane w tym projekcie są zgodne z rozwojem kardiologii światowej i mają na duży potencjał naukowo-wdrożeniowy. w literaturze światowej brakuje doniesień oceniających znaczenie prognostyczne nowych parametrw oceny echokardiograficznej w grupie pacjentw z zaawansowaną, wielonaczyniową chorobą wieńcową. ponadto dotychczas brakuje prac oceniających łącznie markery stresu oksydacyjnego oraz dysfunkcji śrdbłonka. otrzymane wyniki badań pragniemy prezentować na międzynarodowych i krajowych kongresach kardiologicznych (esc, pttk) oraz publikować w formie artykułw w zagranicznych i krajowych czasopismach. staną się one także podstawą rozprawy doktorskiej lek. pawła życińskiego. należy podkreślić, że rezultaty tego projektu mogą mieć bezpośrednie implikacje praktyczne, dotyczące diagnostyki, stratyfikacji ryzyka i wyboru metod leczenia u chorych z wielonaczyniową chorobą serca.",07/07/26,27.0,Czynniki prognostyczne u pacjentów z wielonaczyniową chorobą wieńcową i znaczenie wskaźników czynnościowych układu sercowo-naczyniowego w oparciu o ocenę nowych parametrów echokardiograficznych funkcji miokardium,"wielonaczyniowa choroba wieńcowa, echokardiografia, ergospirometria",183.0,"zagadnienie poruszać w tym projekt być zgodny z rozwój kardiologia światowy i maja na duży potencjał naukowo - wdrożeniowy . w literatura światowy brakować doniesienie oceniający znaczenie prognostyczny nowa parametrw ocena echokardiograficznej w grupa pacjentw z zaawansowana , wielonaczyniowy choroba wieńcowy . ponadto dotychczas brakować praca oceniający łącznie marker stres oksydacyjny oraz dysfunkcja śrdbłonka . otrzymać wynik badanie pragnąć prezentować na międzynarodowy i krajowy kongres kardiologiczny ( esc , PTTK ) oraz publikować w forma artykułw w zagraniczny i krajowy czasopismo . stanąć się on także podstawa rozprawa doktorski lek . paweł Życiński . należeć podkreślić , że rezultat to projekt móc mieć bezpośredni implikacja praktyczny , dotyczyć diagnostyka , stratyfikacja ryzyka i wybór metoda leczenie u chora z wielonaczyniowy choroba serce ."
384,384.0,20744.0,opisProjektuEfekt,"wyniki prac będą przedstawiane w formie publikacji i komunikatw zjazdowych; będą rwnież podstawą napisania rozprawy doktorskiej przez mgr marię kasprzak, wykonawcę projektu.  
związki ru-134 i ru-138będą przedmiotem zgłoszenia patentowego.",07/07/25,27.0,Ocena cytotoksycznego i proapoptotycznego działania dwóch aminoflawonowych kompleksów rutenu(II) wobec linii ludzkiego raka pęcherza EJ i EJ-CPR oraz działania toksycznego wobec prawidłowych limfocytów ludzkich; w porównaniu do cis-DDP,"związki koordynacyjne rutenu, flawonoidy, działanie przeciwnowotworowe",173.0,"wynik praca być przedstawiać w forma publikacja i komunikatw zjazdowy ; być rwnież podstawa napisać rozprawa doktorski przez mgr Maria Kasprzak , wykonawca projekt . związek ru - 134 i ru - 138będą przedmiot zgłoszenie patentowy ."
385,385.0,20746.0,opisProjektuEfekt,wyniki badania zostaną zaprezentowane na konferencjach krajowych i międzynarodowych oraz opublikowane w międzynarodowych czasopismach neurologicznych. część z nich zostanie przedstawiona w formie pracy doktorskiej (lek. med. krzysztof banaszkiewicz).,07/07/27,27.0,Drżenie w chorobie Parkinsona,"choroba Parkinsona, drżenie",173.0,wynik badanie zostać zaprezentować na konferencja krajowy i międzynarodowy oraz opublikować w międzynarodowy czasopismo neurologiczny . część z on zostać przedstawić w forma praca doktorski ( lek . med . Krzysztof banaszkiewicz ) .
386,386.0,20758.0,opisProjektuEfekt,oczekiwanym efektem projektu jest ustalenie roli metastabilnej formy beta w procesie (re)krystalizacji i topnienia pa6. ponadto autorzy planują opublikowanie wynikw badań w wiodących periodykach naukowych oraz ich prezentację na krajowych i międzynarodowych konferencjach tematycznych w tym także na międzynarodowej konferencji sas 2009 w oxfordzie.,07/07/30,27.0,Rola metastabilnej formy β w procesie (re)krystalizacji i topnienia poliamidu 6: synchrotronowe badania w czasie rzeczywistym,"poliamid 6, krystalizacja, topnienie, metastabilność, synchrotron, SAXS, WAXD",183.0,oczekiwany efekt projekt być ustalenie rola metastabilny forma bet w proces ( re ) krystalizacja i topnieć pa6 . ponadto autor planować opublikować wynikw badanie w wiodący periodyk naukowy oraz on prezentacja na krajowy i międzynarodowy konferencja tematyczny w tym także na międzynarodowy konferencja SAS 2009 w Oxford .
387,387.0,20774.0,opisProjektuEfekt,rezultaty badań przeprowadzonych w ramach projektu będą przede wszystkim publikowane w czasopismach z listy filadelfijskiej i prezentowane jako referaty i doniesienia na zjazdach naukowych (m.in. polskiego towarzystwa biochemicznego oraz corocznych sympozjw molecular and physiological aspects of regulatory processes of the organism w krakowie). część uzyskanych wynikw wejdzie w zakres habilitacji kierownika projektu.,07/07/24,27.0,Wpływ neuromedyny U (NmU) na funkcję endokrynną i metabolizm lipidowo - węglowodanowy tkanki tłuszczowej szczura,"neuromedyna U, adipocyt, lipoliza, lipogeneza",173.0,rezultat badanie przeprowadzić w rama projekt być przed wszyscy publikować w czasopismo z list filadelfijski i prezentować jako referat i doniesienie na zjazd naukowy ( między_innymi . polski towarzystwo biochemiczny oraz coroczny sympozjw molecular Anda physiological aspects of regulator processes of the organism w Krak ) . część uzyskać wynikw wejść w zakres habilitacja kierownik projekt .
388,388.0,20791.0,opisProjektuEfekt,"wymiernym i udokumentowanym efektem podjętego problemu będą:
-rozprawa habilitacyjna kierownika projektu;
- patenty i ""know-how"", dotyczące wyodrębniania chityny i syntezy nowych estrw chityny rozpuszczalnych w rozpuszczalnikach organicznych;
-publikacje naukowe i referaty na konferencjach w kraju i zagranicą;
-zainteresowanie producentw możliwością uruchomienia nowej technologii pozyskiwania chityny z ciał pszczoły miodnej.",07/07/31,27.0,"Kopoliestry chityny pszczelej: synteza, charakterystyka i właściwości","chityna pszczela, oczyszczanie, kopoliestry chityny, synteza, charakterystyka.",173.0,"wymierny i udokumentować efekt podjąć problem być : - rozprawa habilitacyjny kierownik projekt ; - patent i &quot; know - how &quot; , dotyczyć wyodrębniać chityna i synteza nowa estrw chityna rozpuszczalny w rozpuszczalnik organiczny ; - publikacja naukowy i referat na konferencja w kraj i zagranica ; - zainteresowanie producentw możliwość uruchomić nowa technologia pozyskiwać chityna z ciało pszczoła miodny ."
389,389.0,20793.0,opisProjektuEfekt,przewiduje się przedstawienie referatw na konferencji zagranicznej oraz publikacje w recenzowanych czasopismach zagranicznych.,07/07/24,27.0,Kształtowanie powierzchni odlewu poprzez kontrolę procesów zachodzących w obszarze: stop odlewniczy - materiał formy - atmosfera wnęki formy,"stopy żelaza, jakość powierzchni, odlewanie, reoxydacja",173.0,przewidywać się przedstawienie referatw na konferencja zagraniczny oraz publikacja w recenzować czasopismo zagraniczny .
390,390.0,20814.0,opisProjektuEfekt,"badania nad określeniem markerw molekularnych migracji i inwazyjności komrek nowotworowych będą stanowiły ważny czynnik w rozwoju nowych narzędzi predykcyjnych dla wystąpienia przerzutw raka jelita grubego i progresji choroby. wyniki badań umożliwią stworzenie symulacji matematycznych określających zaburzenia szlakw sygnałowych chorych komrek. dane z mikromacierzy dna pozwolą wygenerować własną bazę danych dla nowotworw jelita grubego, co będzie znaczącym wkładem dla rozwoju istniejących bioinformatycznych baz danych, ktre wykorzystywane są przez informatykw, matematykw i biologw molekularnych. wspłpraca interdyscyplinarna zespołu badawczego, pracującego nad przedstawionym w projekcie problemem przerzutowania w nowotworach jelita grubego, być może zaowocuje opracowaniem nowych protokołw diagnostycznych i terapeutycznych. analiza zmian profilu ekspresji genw markerowych pozwoli skupić się na wybranych punktach w szlakach sygnałowych w komrkach, przez co możliwe będzie opracowanie nowych strategii terapii celowanych, skierowanych przeciwko konkretnym czynnikom prowadzących do powstania genotypu lub fenotypu przerzutowania. uzyskane wyniki badań będą upowszechniane w formie publikacji oraz doniesień na konferencjach i zjazdach zagranicznych i krajowych, jak rwnież będą szeroko dyskutowane w gronie zajmujących się problemem specjalistw.",07/07/27,27.0,Badania i analiza profilu ekspresji markerów inwazyjności i migracji komórek w przerzutowaniu nowotworów jelita grubego metodami biologicznymi i statystycznymi,"mikromacierze DNA; profil ekspresji genów; metaloproteinazy (MMP); migracja, inwazyjność komórek; badania in vitro; linie komórkowe: HCT-116, RKO, Caco-2; sztuczna macierz pozakomórkowa; markery przerzutowania, analiza statystyczna: test t-Studenta, analiza wariancji (ANOVA), PLS (partial least squares - metoda cząstkowych najmniejszych kwadratów), multiklasowe maszyny wektorów podpierających (MSVM), lasy losowe, walidacja bootstrap, bazy danych",173.0,"badanie nad określenie markerw molekularny migracja i inwazyjność komrek nowotworowy być stanowić ważny czynnik w rozwój nowa narzędzie predykcyjnych dla wystąpienie przerzutw rak jelito gruby i progresja choroba . wynik badanie umożliwić stworzenie symulacja matematyczny określać zaburzenia szlakw sygnałowy chora komrek . dana z mikromacierz dna pozwolić wygenerować własny baza dana dla nowotworw jelito gruby , co być znaczący wkład dla rozwój istnieć bioinformatyczny baza dana , ktre wykorzystywać być przez informatykw , matematykw i biologw molekularny . wspłpraca interdyscyplinarny zespół badawczy , pracujący nad przedstawić w projekt problem przerzutowania w nowotwór jelito gruby , być może zaowocować opracowanie nowa protokołw diagnostyczny i terapeutyczny . analiza zmiana profil ekspresja genw markerowych pozwolić skupić się na wybrana punkt w szlak sygnałowy w komrkach , przez co możliwy być opracowanie nowa strategia terapia celować , skierować przeciwko konkretny czynnik prowadząca do powstanie genotyp lub fenotyp przerzutowania . uzyskać wynik badanie być upowszechniać w forma publikacja oraz doniesienie na konferencja i zjazd zagraniczny i krajowy , jak rwnież być szeroko dyskutować w grono zajmujący się problem specjalistw ."
